GeneID	kTotal	kWithin	kOut	kDiff	colors	Rank	GeneNumber	Rank_ratio
IRAK1BP1	0.000672326905491547	0.000671857888085934	4.69017405612987e-07	0.000671388870680321	grey	10158	12882	78.9
IRAK2	0.00299488196379125	0.00201830061007056	0.000976581353720694	0.00104171925634986	grey	8141	12882	63.2
IRAK3	0.0011283114079878	0.00111068822846332	1.76231795244752e-05	0.00109306504893885	grey	9195	12882	71.4
IRAK4	0.481738547358578	0.401571943529387	0.0801666038291915	0.321405339700195	grey	470	12882	3.6
IREB2	0.459759853040669	0.171499808291064	0.288260044749606	-0.116760236458542	grey	1146	12882	8.9
IRF1	0.00106663695765563	0.00106508267484856	1.55428280706983e-06	0.00106352839204149	grey	9295	12882	72.2
IRF2BP1	0.00714858890881505	0.00668052609933058	0.000468062809484472	0.00621246328984611	grey	6106	12882	47.4
IRF2BP2	0.325544179568721	0.152181416026749	0.173362763541972	-0.0211813475152224	grey	1264	12882	9.8
IRF2BPL	0.0269805451408114	0.0201530581594837	0.00682748698132775	0.0133255711781559	grey	4238	12882	32.9
IRF3	0.0959082490119623	0.0711819728871066	0.0247262761248557	0.0464556967622509	grey	2282	12882	17.7
IRF4	0.000802779945835192	0.000779942236175189	2.28377096600031e-05	0.000757104526515186	grey	9880	12882	76.7
IRF5	0.00833784143961559	0.00712810466856528	0.00120973677105032	0.00591836789751496	grey	5988	12882	46.5
IRF6	0.000326466631573732	0.000306685086096052	1.97815454776797e-05	0.000286903540618372	grey	11570	12882	89.8
IRF7	0.28694647268237	0.286661702804147	0.00028476987822329	0.286376932925924	grey	682	12882	5.3
IRF8	0.00178148396368319	0.00176986019334405	1.16237703391402e-05	0.00175823642300491	grey	8402	12882	65.2
IRF9	0.10305298486028	0.102666999304863	0.000385985555417731	0.102281013749445	grey	1769	12882	13.7
IRGC	0.00105562890174604	0.0010507259113059	4.90299044014113e-06	0.00104582292086576	grey	9322	12882	72.4
IRGM	0.00051598777874141	0.000498249781869858	1.77379968715517e-05	0.000480511784998306	grey	10720	12882	83.2
IRGQ	0.0713769951892577	0.0437751877960681	0.0276018073931896	0.0161733804028785	grey	2997	12882	23.3
IRS1	0.0527025238016455	0.0527016629416482	8.60859997314778e-07	0.0527008020816509	grey	2726	12882	21.2
IRX5	0.00277948952938525	0.00263130617246903	0.00014818335691622	0.00248312281555281	grey	7674	12882	59.6
ISCA2	0.0107712350910282	0.0103341581029712	0.000437076988056928	0.0098970811149143	grey	5356	12882	41.6
ISCU	0.0258899102083793	0.0222460493470574	0.00364386086132188	0.0186021884857355	grey	4074	12882	31.6
ISG15	0.808059888671636	0.807891262054413	0.000168626617222944	0.80772263543719	grey	190	12882	1.5
ISG20	0.0798747513531169	0.0763196268179799	0.003555124535137	0.0727645022828429	grey	2178	12882	16.9
ISG20L2	0.109179161713421	0.0881275852994025	0.0210515764140182	0.0670760088853843	grey	1972	12882	15.3
ISL2	0.0369696309986091	0.0369653148022664	4.31619634273794e-06	0.0369609986059236	grey	3246	12882	25.2
ISLR2	8.86134182413361e-05	8.80293090649872e-05	5.84109176348917e-07	8.74451998886383e-05	grey	12777	12882	99.2
ISM1	0.00296709119571562	0.00292590212372053	4.11890719950818e-05	0.00288471305172545	grey	7489	12882	58.1
ISOC1	0.00229566844531834	0.00225554256821352	4.0125877104823e-05	0.00221541669110869	grey	7958	12882	61.8
ISOC2	0.0195983319311631	0.0152752372264967	0.00432309470466639	0.0109521425218303	grey	4685	12882	36.4
IST1	0.00819472061130783	0.00762553203266516	0.000569188578642671	0.00705634345402249	grey	5864	12882	45.5
ISY1	0.0113743860638848	0.0106580869947091	0.000716299069175724	0.00994178792553339	grey	5310	12882	41.2
ISYNA1	0.00570497179308877	0.00489697317264673	0.000807998620442036	0.0040889745522047	grey	6601	12882	51.2
ITCH	0.0455927474967598	0.0292569646799862	0.0163357828167736	0.0129211818632126	grey	3619	12882	28.1
ITFG1	0.551567743054158	0.424069454710342	0.127498288343815	0.296571166366527	grey	432	12882	3.4
ITFG2	0.0191920590260821	0.0164518476616572	0.00274021136442486	0.0137116362972323	grey	4559	12882	35.4
ITGA1	0.00873523657979505	0.00670762265335511	0.00202761392643994	0.00468000872691517	grey	6098	12882	47.3
ITGA10	0.00135020632879047	0.00117004212010994	0.000180164208680528	0.000989877911429415	grey	9118	12882	70.8
ITGA11	0.00611203278299879	0.00610335200650098	8.68077649781099e-06	0.00609467123000317	grey	6256	12882	48.6
ITGA2	0.00260974601242895	0.00244556357184995	0.000164182440579	0.00228138113127095	grey	7805	12882	60.6
ITGA2B	0.000386146679051534	0.000359990469251299	2.61562098002356e-05	0.000333834259451063	grey	11325	12882	87.9
ITGA3	0.00312101327293019	0.00292880127937927	0.000192211993550918	0.00273658928582835	grey	7485	12882	58.1
ITGA4	0.00780949413390726	0.00697931041414158	0.00083018371976568	0.0061491266943759	grey	6026	12882	46.8
ITGA5	0.15261143036423	0.0650926665369113	0.0875187638273192	-0.0224260972904078	grey	2414	12882	18.7
ITGA6	0.0449327175532646	0.0327993809334881	0.0121333366197764	0.0206660443137117	grey	3421	12882	26.6
ITGA7	0.000169989093486254	0.000161635881009453	8.35321247680097e-06	0.000153282668532652	grey	12423	12882	96.4
ITGA9	0.00120429899646324	0.001203725605036	5.73391427239169e-07	0.00120315221360877	grey	9064	12882	70.4
ITGAE	0.000353957792335591	0.000351069481850837	2.88831048475373e-06	0.000348181171366083	grey	11366	12882	88.2
ITGAL	0.0415156359908114	0.0373709818034831	0.00414465418732821	0.0332263276161549	grey	3235	12882	25.1
ITGAM	0.00100099579966179	0.00100095341668596	4.23829758229403e-08	0.00100091103371014	grey	9415	12882	73.1
ITGAV	0.000850639050817119	0.000720367606582252	0.000130271444234867	0.000590096162347385	grey	10039	12882	77.9
ITGAX	0.0062421344296051	0.00623899203911798	3.14239048712119e-06	0.00623584964863086	grey	6215	12882	48.2
ITGB1	1.02826777324345	0.915635438359692	0.112632334883757	0.803003103475935	grey	157	12882	1.2
ITGB1BP1	0.0159503698770736	0.0146987179011999	0.00125165197587375	0.0134470659253261	grey	4765	12882	37
ITGB1BP2	6.60171299585418e-05	6.5278663325496e-05	7.38466633045754e-07	6.45401966924503e-05	grey	12847	12882	99.7
ITGB2	0.144253931187069	0.116715063844091	0.0275388673429782	0.0891761965011129	grey	1597	12882	12.4
ITGB3	0.000946291256146146	0.000886242427750552	6.00488283955944e-05	0.000826193599354958	grey	9653	12882	74.9
ITGB3BP	0.197161321826838	0.185019450769765	0.0121418710570738	0.172877579712691	grey	1068	12882	8.3
ITGB4	0.000456957269283859	0.000456716301555242	2.40967728616355e-07	0.000456475333826626	grey	10872	12882	84.4
ITGB5	0.000776082004249719	0.000773409278584948	2.67272566477003e-06	0.000770736552920178	grey	9903	12882	76.9
ITGB7	0.0985583711176106	0.0625795543390718	0.0359788167785388	0.026600737560533	grey	2476	12882	19.2
ITGB8	0.0105561849456187	0.0105349100999612	2.12748456574884e-05	0.0105136352543037	grey	5330	12882	41.4
ITIH2	0.00315654779736243	0.00315376449375502	2.78330360741017e-06	0.00315098119014761	grey	7353	12882	57.1
ITIH3	0.000199774268700147	0.000197957266511418	1.81700218872854e-06	0.00019614026432269	grey	12200	12882	94.7
ITIH4	0.000547126933207187	0.000538789922387785	8.33701081940177e-06	0.000530452911568383	grey	10579	12882	82.1
ITIH5	0.000920202904857898	0.000872168070055586	4.80348348023122e-05	0.000824133235253273	grey	9678	12882	75.1
ITK	0.00669726891761641	0.00668833877996711	8.93013764930155e-06	0.00667940864231781	grey	6103	12882	47.4
ITLN1	0.0207847804926811	0.0207826380425891	2.14245009199851e-06	0.0207804955924971	grey	4187	12882	32.5
ITM2A	0.000344600730142679	0.000344276146569809	3.24583572869613e-07	0.000343951562996939	grey	11400	12882	88.5
ITM2B	0.571671976734756	0.529449420082922	0.0422225566518337	0.487226863431089	grey	318	12882	2.5
ITM2C	0.00036527700496813	0.000349120573954764	1.61564310133661e-05	0.000332964142941398	grey	11380	12882	88.3
ITPA	0.0175839061900193	0.0145611348818948	0.0030227713081245	0.0115383635737703	grey	4780	12882	37.1
ITPK1	0.00289479395179262	0.0021504144951084	0.000744379456684219	0.00140603503842418	grey	8036	12882	62.4
ITPKA	0.00300775006740773	0.00299650763929782	1.12424281099072e-05	0.00298526521118791	grey	7444	12882	57.8
ITPKB	0.0213609718437499	0.0195815941974633	0.00177937764628652	0.0178022165511768	grey	4288	12882	33.3
ITPKC	0.000731054754295165	0.000706890264274359	2.41644900208059e-05	0.000682725774253554	grey	10068	12882	78.2
ITPR1	0.000938895520709342	0.000895200409591739	4.36951111176029e-05	0.000851505298474136	grey	9634	12882	74.8
ITPR2	0.0406262645090514	0.0153673407474882	0.0252589237615632	-0.00989158301407496	grey	4673	12882	36.3
ITPR3	0.0311592054319391	0.0310611696337278	9.80357982112538e-05	0.0309631338355166	grey	3506	12882	27.2
ITPRIP	0.082378872134274	0.0237818914153017	0.0585969807189722	-0.0348150893036705	grey	3958	12882	30.7
ITPRIPL1	0.0113910252962006	0.0104902197776817	0.000900805518518906	0.00958941425916283	grey	5335	12882	41.4
ITPRIPL2	0.00102518137131181	0.00102402698004705	1.15439126475753e-06	0.00102287258878229	grey	9370	12882	72.7
ITSN1	0.000404612447123537	0.000404452548230861	1.59898892675798e-07	0.000404292649338186	grey	11101	12882	86.2
ITSN2	0.128952343560428	0.0830567932710563	0.0458955502893721	0.0371612429816842	grey	2047	12882	15.9
IVD	0.0309302079882254	0.0281472258560654	0.00278298213215993	0.0253642437239055	grey	3680	12882	28.6
IVNS1ABP	0.0715763418867722	0.0667402771934567	0.00483606469331549	0.0619042125001412	grey	2381	12882	18.5
IWS1	0.00104864174604818	0.000999025009991634	4.96167360565503e-05	0.000949408273935084	grey	9420	12882	73.1
IZUMO4	0.000366746433172515	0.000365018964583314	1.72746858920144e-06	0.000363291495994112	grey	11302	12882	87.7
JAG1	0.000175008304042784	0.000174850985949055	1.57318093728338e-07	0.000174693667855327	grey	12343	12882	95.8
JAG2	0.000622185588149502	0.000618374451708394	3.8111364411077e-06	0.000614563315267286	grey	10314	12882	80.1
JAGN1	0.00370779974428007	0.00223905488777827	0.00146874485650179	0.000770310031276481	grey	7965	12882	61.8
JAK1	0.134697513253389	0.0731841650201468	0.0615133482332424	0.0116708167869043	grey	2236	12882	17.4
JAK2	0.110314365319172	0.0698769440485191	0.0404374212706533	0.0294395227778658	grey	2312	12882	17.9
JAK3	0.0122551292178955	0.0105857148025361	0.00166941441535942	0.00891630038717664	grey	5317	12882	41.3
JAKMIP1	0.0104807986900664	0.0102549363745064	0.000225862315560045	0.0100290740589463	grey	5368	12882	41.7
JAKMIP2	0.000761566792292483	0.000600980844009769	0.000160585948282714	0.000440394895727055	grey	10368	12882	80.5
JAKMIP3	0.000198334496720246	0.000193421343290225	4.9131534300214e-06	0.000188508189860203	grey	12232	12882	95
JAM2	0.00196685019498473	0.00196655185409307	2.98340891656621e-07	0.00196625351320141	grey	8191	12882	63.6
JAM3	0.000375731471606406	0.000370975826906538	4.75564469986771e-06	0.000366220182206671	grey	11275	12882	87.5
JARID2	0.00840200689158235	0.00656386315894383	0.00183814373263853	0.0047257194263053	grey	6133	12882	47.6
JAZF1	0.419128133904528	0.276145589171044	0.142982544733484	0.13316304443756	grey	710	12882	5.5
JDP2	0.00292458357869665	0.00291248864718865	1.20949315080003e-05	0.00290039371568065	grey	7497	12882	58.2
JKAMP	0.536188326711111	0.50111169465521	0.0350766320559015	0.466035062599308	grey	341	12882	2.6
JMJD4	0.000845257459884916	0.000809946987160485	3.53104727244315e-05	0.000774636514436053	grey	9815	12882	76.2
JMJD7	5.38879319750136e-05	5.36144850706593e-05	2.73446904354325e-07	5.33410381663049e-05	grey	12868	12882	99.9
JMJD8	0.00720315153868561	0.00703677544550426	0.000166376093181347	0.00687039935232291	grey	6012	12882	46.7
JOSD2	0.0581242618840282	0.0477084388547167	0.0104158230293115	0.0372926158254052	grey	2856	12882	22.2
JPH3	0.00037235549885842	0.000371471141450036	8.84357408383746e-07	0.000370586784041652	grey	11273	12882	87.5
JPH4	0.00181853948884888	0.00181191895768246	6.62053116641851e-06	0.00180529842651604	grey	8367	12882	65
JPX	0.530742372990949	0.530494568564703	0.000247804426245724	0.530246764138457	grey	317	12882	2.5
JRK	0.00127251740882495	0.00117822136366353	9.42960451614219e-05	0.00108392531850211	grey	9106	12882	70.7
JRKL	0.0122142841664845	0.00965963361727134	0.00255465054921311	0.00710498306805823	grey	5468	12882	42.4
JSRP1	0.000629653435422844	0.000572757949001285	5.68954864215587e-05	0.000515862462579727	grey	10478	12882	81.3
JTB	0.251499477103732	0.17368326165504	0.077816215448692	0.0958670462063477	grey	1126	12882	8.7
JUN	0.0742990536738925	0.0386040805295523	0.0356949731443402	0.00290910738521216	grey	3190	12882	24.8
JUP	0.000312041496063503	0.000311037807597831	1.00368846567202e-06	0.000310034119132159	grey	11553	12882	89.7
KALRN	0.00271877251062498	0.00270785099530557	1.09215153194023e-05	0.00269692947998617	grey	7622	12882	59.2
KANK1	0.000262839699244208	0.000262622702322532	2.16996921675676e-07	0.000262405705400857	grey	11822	12882	91.8
KANK2	9.99544516292053e-05	9.86031597922309e-05	1.35129183697441e-06	9.72518679552564e-05	grey	12741	12882	98.9
KANK3	0.000334871850225214	0.000299094706087036	3.57771441381777e-05	0.000263317561948858	grey	11618	12882	90.2
KANK4	0.000405978733834187	0.000402880037703465	3.09869613072239e-06	0.000399781341572743	grey	11110	12882	86.2
KANSL1	0.00563686419807868	0.00453910877476434	0.00109775542331435	0.00344135335144999	grey	6738	12882	52.3
KANSL1L	0.171926626911878	0.143026939719155	0.0288996871927234	0.114127252526432	grey	1331	12882	10.3
KANSL2	0.255912761787725	0.0871636488284871	0.168749112959238	-0.0815854641307509	grey	1986	12882	15.4
KANSL3	0.0848260378435184	0.0818929613493126	0.00293307649420584	0.0789598848551067	grey	2075	12882	16.1
KAT2A	0.1484866871525	0.110441911689644	0.0380447754628559	0.0723971362267879	grey	1676	12882	13
KAT2B	0.167897744982068	0.111984719929834	0.0559130250522346	0.0560716948775991	grey	1654	12882	12.8
KAT5	0.17916187049387	0.162806675541388	0.0163551949524822	0.146451480588905	grey	1198	12882	9.3
KAT6A	0.697037310586684	0.334334876697911	0.362702433888773	-0.0283675571908617	grey	578	12882	4.5
KAT6B	0.161858511974047	0.0679589334329451	0.0938995785411017	-0.0259406451081566	grey	2354	12882	18.3
KAT7	0.195250763870975	0.0832014720310972	0.112049291839878	-0.0288478198087804	grey	2042	12882	15.9
KATNA1	0.00482624157004855	0.0043774483987862	0.000448793171262351	0.00392865522752384	grey	6803	12882	52.8
KATNAL1	0.00104000937442183	0.000934078826579452	0.000105930547842376	0.000828148278737076	grey	9552	12882	74.1
KATNAL2	0.00395672599439926	0.00393951245160544	1.72135427938145e-05	0.00392229890881163	grey	6973	12882	54.1
KATNB1	0.037166224209152	0.0306620394592818	0.00650418474987022	0.0241578547094116	grey	3531	12882	27.4
KAZN	0.120894695902362	0.120889015270218	5.68063214380354e-06	0.120883334638074	grey	1553	12882	12.1
KBTBD12	0.000139276057979078	0.000138276363199512	9.9969477956619e-07	0.000137276668419945	grey	12538	12882	97.3
KBTBD3	0.0701651704656388	0.0669825510149448	0.00318261945069398	0.0637999315642508	grey	2373	12882	18.4
KBTBD4	0.00955589854480785	0.00951513461260959	4.07639321982657e-05	0.00947437068041132	grey	5493	12882	42.6
KBTBD6	0.000576553504877493	0.000538565781223343	3.79877236541495e-05	0.000500578057569194	grey	10580	12882	82.1
KBTBD7	0.00883316329524136	0.00362124653263509	0.00521191676260627	-0.00159067022997117	grey	7117	12882	55.2
KCMF1	0.110415337791912	0.0831757359483917	0.0272396018435206	0.0559361341048711	grey	2044	12882	15.9
KCNA2	0.000366950351794491	0.000351447016363971	1.55033354305196e-05	0.000335943680933452	grey	11362	12882	88.2
KCNA3	0.0740654792611943	0.0542447879221497	0.0198206913390446	0.0344240965831052	grey	2690	12882	20.9
KCNA6	0.00186367315138126	0.00137081130198622	0.000492861849395032	0.000877949452591192	grey	8862	12882	68.8
KCNA7	0.000267723042554716	0.000262018742605443	5.7042999492733e-06	0.00025631444265617	grey	11826	12882	91.8
KCNAB1	0.00315464404240352	0.00156401252710831	0.00159063151529521	-2.66189881869012e-05	grey	8641	12882	67.1
KCNAB2	0.26923258351187	0.172937293578288	0.096295289933582	0.0766420036447064	grey	1132	12882	8.8
KCNAB3	0.00101681706837396	0.00100612747886122	1.06895895127328e-05	0.000995437889348492	grey	9405	12882	73
KCNC1	0.00231447754163551	0.00230545419525274	9.02334638277786e-06	0.00229643084886996	grey	7922	12882	61.5
KCNC3	0.000944554630300636	0.000941956828372297	2.59780192833983e-06	0.000939359026443957	grey	9529	12882	74
KCND1	0.000434475086853494	0.000433067912890797	1.40717396269731e-06	0.0004316607389281	grey	10986	12882	85.3
KCNE1	0.00435718346312802	0.00435640181617529	7.81646952724944e-07	0.00435562016922257	grey	6808	12882	52.8
KCNE3	0.000746071735258856	0.000745264138349566	8.07596909289704e-07	0.000744456541440277	grey	9980	12882	77.5
KCNE4	0.00110091434374269	0.00107335866986434	2.75556738783534e-05	0.00104580299598598	grey	9276	12882	72
KCNG3	0.0522138214916749	0.0522061690368875	7.65245478741988e-06	0.0521985165821001	grey	2741	12882	21.3
KCNH1	0.00912531697403295	0.00912449903532523	8.17938707717639e-07	0.00912368109661751	grey	5569	12882	43.2
KCNH2	0.000383612182879742	0.000372166777508985	1.14454053707573e-05	0.000360721372138227	grey	11269	12882	87.5
KCNH3	0.000248119926374258	0.00023949499236885	8.62493400540819e-06	0.000230870058363441	grey	11950	12882	92.8
KCNH4	0.00522180007605923	0.00407651879537142	0.00114528128068781	0.00293123751468361	grey	6920	12882	53.7
KCNH6	0.000732646264428347	0.000613956734261526	0.00011868953016682	0.000495267204094706	grey	10332	12882	80.2
KCNH7	0.00030542475495255	0.000305112717169879	3.12037782670418e-07	0.000304800679387209	grey	11584	12882	89.9
KCNH8	0.217844729188852	0.217815865884639	2.88633042129227e-05	0.217787002580426	grey	908	12882	7
KCNIP2	0.000248207140663557	0.000246530112427089	1.67702823646753e-06	0.000244853084190622	grey	11907	12882	92.4
KCNIP4	1.05163708819556	1.05161872823801	1.8359957542291e-05	1.05160036828047	grey	121	12882	0.9
KCNJ1	0.000904887435037235	0.000904227419691564	6.60015345670248e-07	0.000903567404345894	grey	9607	12882	74.6
KCNJ10	0.00302001177357964	0.00301804134352067	1.97043005897108e-06	0.0030160709134617	grey	7430	12882	57.7
KCNJ11	0.000479009317826032	0.000469803367648485	9.20595017754773e-06	0.000460597417470937	grey	10822	12882	84
KCNJ12	0.00438587028140007	0.00438078960866945	5.08067273061359e-06	0.00437570893593884	grey	6800	12882	52.8
